graph_hash,profile,cycle_i,cycle_j,distance,shared_vertices,shared_edges
b0c13c05ecaa28b0af8893d3b43536987c035f07372155a1668271b25d7e0f74,"(3,1,0,0)",0,2,5,0,0
b0c13c05ecaa28b0af8893d3b43536987c035f07372155a1668271b25d7e0f74,"(3,1,0,0)",1,2,2,0,0
8afacbd40ce322da9800fc0f5c17ba8920e0938141bbfff7fed18088cd644017,"(3,1,0,0)",0,1,6,0,0
8afacbd40ce322da9800fc0f5c17ba8920e0938141bbfff7fed18088cd644017,"(3,1,0,0)",0,2,4,0,0
8afacbd40ce322da9800fc0f5c17ba8920e0938141bbfff7fed18088cd644017,"(3,1,0,0)",1,2,4,0,0
c7ff22c806650a7778c51b45f2594c97fa901e7b41c620cf77ecf08db4aae08c,"(3,1,0,0)",0,1,10,0,0
c7ff22c806650a7778c51b45f2594c97fa901e7b41c620cf77ecf08db4aae08c,"(3,1,0,0)",0,2,9,0,0
c7ff22c806650a7778c51b45f2594c97fa901e7b41c620cf77ecf08db4aae08c,"(3,1,0,0)",1,2,5,0,0
a450af921b413681a828315e2675cda0014ee26ba44f3dc77636fd8fad897f2c,"(3,1,0,0)",0,1,7,0,0
a450af921b413681a828315e2675cda0014ee26ba44f3dc77636fd8fad897f2c,"(3,1,0,0)",0,2,7,0,0
a450af921b413681a828315e2675cda0014ee26ba44f3dc77636fd8fad897f2c,"(3,1,0,0)",1,2,4,0,0
b041b84ae0c25bbf41847079a6c70b92fd2bb42d35a0a148eb589d871e7a4bff,"(3,1,0,0)",0,1,6,0,0
b041b84ae0c25bbf41847079a6c70b92fd2bb42d35a0a148eb589d871e7a4bff,"(3,1,0,0)",0,2,5,0,0
b041b84ae0c25bbf41847079a6c70b92fd2bb42d35a0a148eb589d871e7a4bff,"(3,1,0,0)",1,2,7,0,0
bbd98b09f1657f15cea9b84a057690c7f4600d00426a7a20e95773e4599fe581,"(3,1,0,0)",0,1,9,0,0
bbd98b09f1657f15cea9b84a057690c7f4600d00426a7a20e95773e4599fe581,"(3,1,0,0)",0,2,11,0,0
bbd98b09f1657f15cea9b84a057690c7f4600d00426a7a20e95773e4599fe581,"(3,1,0,0)",1,2,9,0,0
16cd56fc4ae29dc4eb567925187ec1cef9b193f501ad4a245e5b66f6da8fdec1,"(3,1,0,0)",0,1,11,0,0
16cd56fc4ae29dc4eb567925187ec1cef9b193f501ad4a245e5b66f6da8fdec1,"(3,1,0,0)",0,2,11,0,0
16cd56fc4ae29dc4eb567925187ec1cef9b193f501ad4a245e5b66f6da8fdec1,"(3,1,0,0)",1,2,3,0,0
e6b9c692f2fd15ff833d044f2f719e392427a2677a3aaa48ba726355f879f428,"(3,1,0,0)",0,1,11,0,0
e6b9c692f2fd15ff833d044f2f719e392427a2677a3aaa48ba726355f879f428,"(3,1,0,0)",0,2,10,0,0
e6b9c692f2fd15ff833d044f2f719e392427a2677a3aaa48ba726355f879f428,"(3,1,0,0)",1,2,5,0,0
59a5fb095c353430e9c0ad31aac85a8b386162de8fa5dee4651c2a44f0bf131d,"(3,1,0,0)",0,1,11,0,0
59a5fb095c353430e9c0ad31aac85a8b386162de8fa5dee4651c2a44f0bf131d,"(3,1,0,0)",0,2,11,0,0
59a5fb095c353430e9c0ad31aac85a8b386162de8fa5dee4651c2a44f0bf131d,"(3,1,0,0)",1,2,4,0,0
661ecf88e7ff9eff7e560da6c6214f541a96a71c30832a6e110a4ffc2cce3917,"(3,1,0,0)",0,1,8,0,0
661ecf88e7ff9eff7e560da6c6214f541a96a71c30832a6e110a4ffc2cce3917,"(3,1,0,0)",0,2,10,0,0
661ecf88e7ff9eff7e560da6c6214f541a96a71c30832a6e110a4ffc2cce3917,"(3,1,0,0)",1,2,6,0,0
